id	genre	word1	word2	sent1	sent2	Gold_Complexity	prompt1_answer	prompt2_answer	prompt3_answer	binary_answer1	binary_answer2	binary_answer3	mode_complexity
2327	news	democracy	authorities	They also need to lay the groundwork for free and democratic elections, so that the people's demands for democracy do not go unanswered.	According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion.	0	" ""democracy"""	" ""democracy"""	 (a) 	1	1	1	1
1819	news	feasibility	accountability	The Commission already had, moreover, a feasibility study from December 2005, but did nothing and instead took its time until in July it launched a consultation on the need - here again no more than a hypothetical discussion - for a European Private Company, as though Parliament, as the elected representative of the Union as a whole, could not legitimately base its request on a substantive legislative act.	This is designed to ensure greater legitimacy, greater accountability and more efficiency of public authorities in the democratic system.	0	 Both words are considered to	" ""feasibility"	 (b)	1	1	0	1
2254	news	courage	mechanism	Twenty years ago in Timişoara, people of diverse ethnic backgrounds and different beliefs, united by understanding and courage and facing and running the same risks together, rose up against the Ceauşescu regime.	Beyond such a mechanism, a series of measures could be envisaged at EU level to assist a Member State facing heavy pressure at the external borders.	0	" ""courage"""	" ""courage"""	 (a)	1	1	1	1
80	news	offence	authorities	More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence.	According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion.	0	" ""offence"""	" ""offence"""	 (b)	1	1	0	1
2987	news	violation	authorities	However, it is not in the possession of information from which it could determine whether the US court procedure was in violation of EU data protection laws.	According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion.	1	" ""violation"""	" ""violation"""	 (b) 	1	1	0	1
698	news	silence	authorities	(The House rose and observed a minute' s silence)	According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion.	1	" ""silence"""	" ""silence"""	 (b) 	1	1	0	1
2770	news	election	observers	The high turnout on both election days was particularly encouraging.	We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support.	1	" ""election"" is"	" ""observers"	 (b) 	1	0	0	0
2816	news	roads	taxation	I wish to thank my fellow Members who have agreed to my request, this time, on the urgency of adopting this agreement at second reading, but, above all, I want to convey to you the gratitude of the associations of victims and relatives of victims of traffic accidents on European roads, who have been waiting more than three years for this first step, which is crucial in order to prevent hundreds more deaths each year.	According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation.	0	" ""taxation"""	" ""taxation"""	 (b)	0	0	0	0
1189	news	item	offence	The next item is the report by Mrs Hennicot-Schoepges on behalf of the Committee on Industry, Research and Energy on the proposal for a Council regulation on the establishment of a Joint Undertaking to develop the new generation European air traffic management system (SESAR) - C6-0002/2006 -	More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence.	1	" ""offence"""	" ""offence"""	 (b)	0	0	0	0
1807	news	existence	authorities	It is fundamental to our existence.	According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion.	1	" ""existence"""	" ""existence"" is"	 (b) 	1	1	0	1
2103	news	identifiers	view	I should therefore like to congratulate the Commission on proposing to us the introduction of biometric identifiers containing an image and fingerprints in interoperable formats.	Incidentally, the Council should, in the view of this House, aspire to achieve more transparency in such an important and comprehensive area of policy as relations with Russia.	1	" ""identifiers"""	" ""identifiers"""	 (a)	1	1	1	1
837	news	rapprochement	taxation	- (RO) The elections that were re-run on 29 July in the Republic of Moldova were a crucial test of the country's ability to consolidate its democratic development and continue to progress towards rapprochement with the European Union.	According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation.	1	" ""rappro"	" ""rappro"	 (b)	1	1	0	1
2165	news	question	committees	However it was not a personal matter, it was a political question.	At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men.	0	" ""question"""	" ""question"" is"	 (b) 	1	1	0	1
1857	news	candles	authorities	Mr President, I have in front of me 26 candles.	According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion.	0	" ""authorities"""	" ""authorities"""	 (b) 	0	0	0	0
1714	news	pension	mechanism	Moreover, pension funds are major institutional investors.	Beyond such a mechanism, a series of measures could be envisaged at EU level to assist a Member State facing heavy pressure at the external borders.	1	" ""pension"""	" ""pension"""	 (b)	1	1	0	1
250	news	outset	accountability	The ethical aspects of the report have been continuously monitored by the European Commission from the very outset.	This is designed to ensure greater legitimacy, greater accountability and more efficiency of public authorities in the democratic system.	1	" ""outset"""	" ""outset"""	 (b)	1	1	0	1
1247	news	negotiations	taxation	He is a man who has been trying to achieve peace through negotiations since the seventies and his presence here amongst us today would therefore have been a golden opportunity to support his approach; another opportunity missed as a result of an unnecessary and illegal military operation and the violence that it has caused.	According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation.	0	" ""negotiations"	" ""negotiations"	 (b)	1	1	0	1
226	news	supporter	committees	Mrs Bloch von Blottnitz was one of the great characters of the German Green Party and a fervent supporter of the anti-nuclear campaign.	At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men.	0	" ""supporter"""	" ""supporter"""	 (a)	1	1	1	1
1494	news	delegation	mechanism	It is a pleasure for me to welcome this delegation to the European Parliament in Strasbourg, where they will participate in the 35th EEA JPC meeting today and tomorrow.	Beyond such a mechanism, a series of measures could be envisaged at EU level to assist a Member State facing heavy pressure at the external borders.	1	" ""mechanism"	" ""mechanism"	 (b)	0	0	0	0
869	news	procedures	offence	On 2 December, I received a Communication from the Commission, addressed to the European Parliament and the Council, concerning the consequences of the entry into force of the Treaty of Lisbon for ongoing interinstitutional decision-making procedures.	More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence.	1	" ""procedures"	" ""procedures"	 (b)	1	1	0	1
2970	news	disaster	observers	While we remember the Chernobyl disaster today, our thoughts are also with the Japanese nation, which is struggling with the aftermath of the tsunami and the accident at the Fukushima nuclear power plant.	We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support.	1	" ""disaster"""	" ""observers"	 (b)	1	0	0	0
539	news	committee	offence	I will go through the committee's amendments point by point.	More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence.	1	" ""offence"""	" ""offence"""	 (b) 	0	0	0	0
2289	news	paragraph	accountability	- Before the vote on paragraph 5:	This is designed to ensure greater legitimacy, greater accountability and more efficiency of public authorities in the democratic system.	0	" ""accountability"""	" ""accountability"""	 (b). 	0	0	0	0
2158	news	chapters	offence	The next accession conference at ministerial level is scheduled for 27 June; this way, we will have the opportunity to take stock of the results achieved and, we hope, open up as many chapters as possible.	More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence.	1	" ""offence"""	" ""offence"""	 (b)	0	0	0	0
108	news	members	authorities	I should like to extend a very warm welcome to Mrs Dotan and to the members of her delegation.	According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion.	0	" ""members"" is"	" ""members"" is"	 (b) 	1	1	0	1
2110	news	issuance	observers	the recommendation from the Committee on Civil Liberties, Justice and Home Affairs on the draft Council decision concerning the conclusion of the agreement between the European Union and Georgia on the facilitation of the issuance of visas (11324/2010 - C7-0391/2010 - 2010/0106(NLE)) (Rapporteur: Nathalie Griesbeck),	We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support.	1	" ""issuance"	" ""issuance"	 (b)	1	1	0	1
738	news	reconsideration	authorities	On that account the Committee on Agriculture and Rural Development proposed to this House, and the proposal was accepted, that the project be withdrawn for reconsideration by the Commission.	According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion.	1	" ""authorities"""	" ""reconsider"	 (b) 	0	1	0	0
2706	news	Socialists	taxation	However, I think we should give the Socialists a chance to reach a conclusion so that they too can do something to help reduce bureaucracy and the burden on small and medium-sized enterprises.	According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation.	1	" ""Socialists"""	" ""Socialists"""	 (a)	1	1	1	1
788	news	attempt	authorities	It is a disgrace that a country of a population 60 million uses its laws in an attempt at brushing off its responsibility onto a country with a population of less than half a million.	According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion.	1	" ""attempt"""	" ""attempt"""	 (b) 	1	1	0	1
1079	news	allocation	offence	While understanding the acute need to adopt the reports by the end of the year in order to allow the procedures for finance allocation to be started this coming 1 January, I believe that programmes of such importance at least deserved a debate in the Chamber.	More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence.	1	" ""allocation"""	" ""allocation"""	 (b)	1	1	0	1
1372	news	accordance	gallery	The Commission consultation cannot be reduced to patient mobility alone, but should be an opportunity to define what the role and the added value of the European Union might be when it comes to guaranteeing every citizen not only equal access to health care, but also a high level of health protection, in accordance with the powers of the Member States and with the principle of subsidiarity.	Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery.	1	" ""accordance"""	" ""accordance"""	 (b)	1	1	0	1
2813	news	roads	view	I wish to thank my fellow Members who have agreed to my request, this time, on the urgency of adopting this agreement at second reading, but, above all, I want to convey to you the gratitude of the associations of victims and relatives of victims of traffic accidents on European roads, who have been waiting more than three years for this first step, which is crucial in order to prevent hundreds more deaths each year.	Incidentally, the Council should, in the view of this House, aspire to achieve more transparency in such an important and comprehensive area of policy as relations with Russia.	1	" ""roads"" is"	" ""view"" is"	 (b)	1	0	0	0
1676	news	explanation	taxation	I would ask you to avail yourself of your rights and demand an explanation from the Commission during the current part-session, or to ensure that a debate can be launched on the matter during the next part-session in December.	According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation.	0	" ""explanation"""	" ""explanation"""	 (b) According	1	1	0	1
2461	news	paedophiles	fate	It is a moment of important reflection, introduced by Act 41 of 2009, on what is, unfortunately, a widespread and increasingly serious phenomenon, because today paedophiles are not old men who trick children in parks but people who circulate within an internationally organised structure and who use the most modern forms of technology, such as the Internet.	Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?	1	" ""paedoph"	" ""fate"""	 (b)	1	0	0	0
76	news	offence	view	More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence.	Incidentally, the Council should, in the view of this House, aspire to achieve more transparency in such an important and comprehensive area of policy as relations with Russia.	1	" ""offence"""	" ""offence"""	 (b)	1	1	0	1
1798	news	agreement	offence	Today I am seeking your agreement to this proposal.	More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence.	1	" ""agreement"""	" ""agreement"""	 (b)	1	1	0	1
1469	news	start	accountability	The arrest of a prominent member of the opposition, Constantin Nicolescu, an arrest announced prior to the start of the judicial hearing and without any hard evidence, demonstrates the undemocratic way in which the current government is acting.	This is designed to ensure greater legitimacy, greater accountability and more efficiency of public authorities in the democratic system.	0	" ""accountability"""	" ""accountability"""	 (b)	0	0	0	0
861	news	procedures	observers	On 2 December, I received a Communication from the Commission, addressed to the European Parliament and the Council, concerning the consequences of the entry into force of the Treaty of Lisbon for ongoing interinstitutional decision-making procedures.	We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support.	1	" ""procedures"	" ""procedures"	 (b)	1	1	0	1
187	news	oligarchy	taxation	The people of Guatemala, like other peoples in Latin America, have been tragically tried by foreign intervention and exploitation by the local oligarchy.	According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation.	1	" ""oligarchy"	" ""oligarchy"	 (b) 	1	1	0	1
1128	news	efforts	authorities	This attack was aimed at the efforts to bring lasting stability to the region of the Western Balkans.	According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion.	0	" ""efforts"""	" ""efforts"""	 (b) 	1	1	0	1
2512	news	imports	gallery	That being the case, in order to prevent a break in the supply of raw cane sugar to full-time refiners, tariff quotas for imports of raw cane sugar to Bulgaria and Romania from third countries must be opened.	Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery.	0	" ""imports"""	" ""imports"""	 (a)	1	1	1	1
1319	news	authorities	accountability	As the European Parliament, we offer our sympathy and sincere condolences to the families of the victims and to the Iraqi authorities.	This is designed to ensure greater legitimacy, greater accountability and more efficiency of public authorities in the democratic system.	0	" ""accountability"""	" ""authorities"""	 (b)	0	1	0	0
553	news	volatility	gallery	We tried to strengthen the present text by asking that these rules in the European Union be 'urgently revised to avoid arbitrage between guarantee levels in Member States that may further increase volatility and undermine financial stability instead of increasing security and depositors' confidence'.	Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery.	1	" ""volatility"""	" ""volatility"""	 (b) 	1	1	0	1
447	news	dementia	taxation	Recent medical research has also suggested it may help cut the risk of conditions such as dementia.	According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation.	1	" ""dementia"	" ""dementia"	 (a)	1	1	1	1
515	news	page	mechanism	On page 28 of the Rainbow he suggests that we do not have any democratic mandate or legitimacy because we were elected on a Labour ticket and therefore we should not be sitting as Members of the House.	Beyond such a mechanism, a series of measures could be envisaged at EU level to assist a Member State facing heavy pressure at the external borders.	1	" ""page"" is"	" ""mechanism"	 (b) is	1	0	0	0
1038	news	Affairs	authorities	The next item is the report by Ieke van den Burg and Daniel Dăianu, on behalf of the Committee on Economic and Monetary Affairs, on Lamfalussy follow-up: future structure of supervision.	According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion.	0	" ""Affairs"""	" ""Affairs"""	 (b)	1	1	0	1
1780	news	surface	observers	Each square metre of our territory has to be cared for to preserve the soil and retain water so as to prevent erosion and to supply the aquifers, including through direct reinjection of surface waters.	We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support.	1	" ""observers"	" ""observers"	 (b) 	0	0	0	0
717	news	Burdens	taxation	To put it in the words of the Chair of the High Level Group of Independent Stakeholders on Administrative Burdens, Edmund Stoiber, we in Europe must not only purse our lips, we need to whistle loudly.	According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation.	1	" ""Burdens"	" ""Burdens"	 (b) According	1	1	0	1
2785	news	grounds	committees	I should like to mention two of these: firstly, the implementation of the 2000 Directive, which provides protection against discrimination on racial and ethnic grounds.	At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men.	1	" ""grounds"" is"	" ""grounds"" is"	 (a)	1	1	1	1
2331	news	blocs	fate	This agreement will create the largest free trade area between two regional blocs, nearly 700 million inhabitants, enhancing economic and social integration, facilitating investment and bringing significant economic growth for both regions.	Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?	1	 Both words are difficult to	" ""blocs"	 (a)	1	1	1	1
1412	news	declarations	gallery	Written declarations (submission): see Minutes	Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery.	1	" ""declarations"	" ""declarations"	 (b) 	1	1	0	1
302	news	example	fate	The Alps, for example, feel the impact of global warming far more acutely than lowland regions.	Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?	0	" ""fate"""	" ""fate"""	 (a) 	0	0	1	0
561	news	Protests	observers	(Protests)	We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support.	1	" ""Protests"""	" ""Protests"""	 (b) 	1	1	0	1
197	news	occasion	taxation	On the same occasion, in accordance with Article 104(7) of the Treaty, the Council set a deadline of one year for the correction of this excessive deficit.	According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation.	1	" ""taxation"""	" ""taxation"""	 (b) is	0	0	0	0
739	news	reconsideration	offence	On that account the Committee on Agriculture and Rural Development proposed to this House, and the proposal was accepted, that the project be withdrawn for reconsideration by the Commission.	More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence.	1	" ""offence"""	" ""offence"""	 (b)	0	0	0	0
430	news	acts	accountability	"Adaptation of a number of instruments to the regulatory procedure with scrutiny, ""omnibus"" Regulation, Part Two - Alignment of legal acts to the new Comitology Decision (Legislative initiative) (short presentation)"	This is designed to ensure greater legitimacy, greater accountability and more efficiency of public authorities in the democratic system.	0	" ""accountability"""	" ""accountability"""	 (b)	0	0	0	0
98	news	movement	authorities	The report concerns a long-awaited proposal for a directive which is crucial for facilitating the free movement of persons and which takes into account the work carried out at the end of the 1990s, in particular by the high level panel chaired by Mrs Simone Veil, on citizenship of the European Union.	According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion.	0	" ""movement"""	" ""movement"""	 (b)	1	1	0	1
2091	news	expiry	fate	the oral question to the Commission on the expiry of the Memorandum of Understanding between the EU and China on imports of certain textile and clothing products, by Pedro Guerreiro, Jacky Hénin, Roberto Musacchio, Marco Rizzo, Ilda Figueiredo and Helmuth Markov, on behalf of the GUE/NGL Group - B6-0388/2007);	Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?	1	 Both words are difficult to	" ""expiry"	 (b)	1	1	0	1
2035	news	matters	committees	Some might say that this is not an important issue, but such matters are very sensitive in communities that are undergoing restructuring.	At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men.	0	" ""matters"""	" ""matters"""	 (b)	1	1	0	1
814	news	areas	view	In accordance with the principles of international auditing standards and as corroborated by external experts, the audit evidence of the Court is based on the exhaustive examination of samples of transactions from the individual budget areas and on assessments of the functioning of the internal control systems for expenditure.	Incidentally, the Council should, in the view of this House, aspire to achieve more transparency in such an important and comprehensive area of policy as relations with Russia.	1	" ""areas"""	" ""areas"""	 (b)	1	1	0	1
1345	news	terrorism	committees	I would say again that this is good news not just for Spanish society, but for the whole of Europe, because it shows that terrorism can be fought through the power of democracy.	At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men.	0	" ""terrorism"" is"	" ""terrorism"" is"	 (a)	1	1	1	1
1426	news	deterioration	taxation	(EL) The next item is the statements by the Council and the Commission on the deterioration of the situation in Georgia.	According to the procedure laid down in the Treaty, it is Parliament’s responsibility to lay down the regulations and general conditions governing the performance of the duties of its Members, after seeking an opinion from the Commission and with the approval of the Council, which requires unanimity as regards taxation.	1	" ""deterior"	" ""deterior"	 (b) 	1	1	0	1
843	news	Medina	gallery	Thank you, Mr Medina Ortega.	Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery.	1	" ""Medina"""	" ""Medina"""	 (b) 	1	1	0	1
1445	news	democracy	committees	They are aimed at improving the effectiveness of compliance with the Lomé/Cotonou acquis, which is based primarily on equality between the parties and on respect for human rights, democracy, the rule of law and good governance.	At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men.	0	" ""democracy"""	" ""democracy"""	 (a)	1	1	1	1
768	news	firms	authorities	Supervision of credit institutions, insurance undertakings and investment firms (implementing powers conferred on the Commission) (vote)	According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion.	0	" ""firms"""	" ""firms"""	 (b) According	1	1	0	1
871	news	instruments	observers	Indeed, they underestimated the probability that issuers of certain complex financial instruments would default.	We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support.	1	" ""observers"	" ""observers"	 (b) 	0	0	0	0
1036	news	Affairs	committees	The next item is the report by Ieke van den Burg and Daniel Dăianu, on behalf of the Committee on Economic and Monetary Affairs, on Lamfalussy follow-up: future structure of supervision.	At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men.	0	" ""Affairs"""	" ""Affairs"""	 (b)	1	1	0	1
510	news	statement	accountability	The next item is the Commission statement on the situation in Darfur.	This is designed to ensure greater legitimacy, greater accountability and more efficiency of public authorities in the democratic system.	0	" ""accountability"""	" ""accountability"""	 (b) 	0	0	0	0
669	news	fact	offence	Despite the fact that the Treaty does not require it, the Council has chosen to ask for an opinion.	More specifically, the Commission deplores the fact that the scope of the framework decision has been limited to cases where the same person is subject to parallel criminal proceedings for the same offence.	1	" ""offence"""	" ""offence"""	 (b) 	0	0	0	0
1553	news	whole	view	Mr President, ladies and gentlemen, the economic crisis has affected the whole of Europe.	Incidentally, the Council should, in the view of this House, aspire to achieve more transparency in such an important and comprehensive area of policy as relations with Russia.	1	" ""view"" is"	" ""view"" is"	 (b)	0	0	0	0
1682	news	funding	gallery	Transparency in regional policy and its funding (	Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery.	1	" ""funding"""	" ""funding"" is"	 (b) 	1	1	0	1
2875	news	nationals	committees	This will enable all third-country nationals living legally in the Schengen area to be identified in the same way.	At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men.	1	" ""nationals"""	" ""nationals"""	 (a) 	1	1	1	1
405	news	biodiversity	mechanism	I believe that we all recognise the urgent need for an effort to meet commitments to halt the loss of biodiversity in the European Union by 2010.	Beyond such a mechanism, a series of measures could be envisaged at EU level to assist a Member State facing heavy pressure at the external borders.	1	" ""biodiversity"	" ""biodiversity"	 (a)	1	1	1	1
113	news	von	gallery	The first was the prophet of Europe, Richard von CoudenhoveKalergi, founder of the Pan-European Union, who warned us as even in 1922 that Europe would suffer severely if it did not unite in time.	Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery.	1	" ""von"" is"	" ""von"" is"	 (a)	1	1	1	1
1487	news	selection	authorities	That is how the selection process works.	According to investigations by the competent authorities, citizens of the Member States are allegedly involved in tax evasion.	0	" ""selection"""	" ""authorities"""	 (b) 	1	0	0	0
240	news	efforts	accountability	This complex package is the result of two years of joint efforts.	This is designed to ensure greater legitimacy, greater accountability and more efficiency of public authorities in the democratic system.	0	 Both words can be difficult	" ""efforts"""	 (b) 	1	1	0	1
211	news	initiatives	observers	Given that Turkey quite justifiably wishes to become a member of the European Union, what initiatives does the Spanish Presidency intend to take to put pressure on Turkey to cooperate, since cooperation is indispensable?	We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support.	1	" ""initiatives"""	" ""initiatives"""	 (b)	1	1	0	1
